year,geoid,State,State abr.,County,share_creative_class
2014,55123,Wisconsin,WI,Vernon County,0.14965
2014,55125,Wisconsin,WI,Vilas County,0.26667
2014,55127,Wisconsin,WI,Walworth County,0.21631
2014,55129,Wisconsin,WI,Washburn County,0.17862
2014,55131,Wisconsin,WI,Washington County,0.26062
2014,55133,Wisconsin,WI,Waukesha County,0.33123
2014,55135,Wisconsin,WI,Waupaca County,0.14807
2014,55137,Wisconsin,WI,Waushara County,0.13716
2014,55139,Wisconsin,WI,Winnebago County,0.2234
2014,55141,Wisconsin,WI,Wood County,0.17031
2014,56001,Wyoming,WY,Albany County,0.32746
2014,56003,Wyoming,WY,Big Horn County,0.14832
2014,56005,Wyoming,WY,Campbell County,0.16228
2014,56007,Wyoming,WY,Carbon County,0.1622
2014,56009,Wyoming,WY,Converse County,0.13854
2014,56011,Wyoming,WY,Crook County,0.15094
2014,56013,Wyoming,WY,Fremont County,0.17765
2014,56015,Wyoming,WY,Goshen County,0.17254
2014,56017,Wyoming,WY,Hot Springs County,0.16438
2014,56019,Wyoming,WY,Johnson County,0.21646
2014,56021,Wyoming,WY,Laramie County,0.23894
2014,56023,Wyoming,WY,Lincoln County,0.18794
2014,56025,Wyoming,WY,Natrona County,0.2174
2014,56027,Wyoming,WY,Niobrara County,0.16949
2014,56029,Wyoming,WY,Park County,0.2184
2014,56031,Wyoming,WY,Platte County,0.16427
2014,56033,Wyoming,WY,Sheridan County,0.23722
2014,56035,Wyoming,WY,Sublette County,0.24446
2014,56037,Wyoming,WY,Sweetwater County,0.18552
2014,56039,Wyoming,WY,Teton County,0.32061
2014,56041,Wyoming,WY,Uinta County,0.19454
2014,56043,Wyoming,WY,Washakie County,0.14681
2014,56045,Wyoming,WY,Weston County,0.14694
